contest_number,draw_date,agent,contest_rank,roi_alpha_vs_house_pp,beats_house,win_rate_vs_house_pct,mean_roi_alpha_vs_house_pp,expected_roi_pct,pair_coverage_pct,number_coverage_pct,hit_recall_pct,unpopularity_lift_x,anomaly_index,best_main_hits,best_auxiliary_hits,actual_main,actual_auxiliary,ticket_set_json,evaluation_scope
2,2025-09-17,gingerm,4,0.30920218919412434,True,100.0,0.18099195376805044,-86.0190586256639,5.795918367346939,36.0,0.0,1.012903457375397,46.42857142857142,0,1,11 13 28 35 40,2 3,"[{""auxiliary"":[1,3],""main"":[1,9,24,29,31]},{""auxiliary"":[1,3],""main"":[9,24,27,31,49]},{""auxiliary"":[1,3],""main"":[9,20,29,43,49]},{""auxiliary"":[1,3],""main"":[9,18,27,43,49]},{""auxiliary"":[1,5],""main"":[9,21,25,37,49]},{""auxiliary"":[1,5],""main"":[9,24,25,31,50]},{""auxiliary"":[1,5],""main"":[7,9,25,43,49]},{""auxiliary"":[1,5],""main"":[9,22,24,25,49]},{""auxiliary"":[1,5],""main"":[9,27,37,49,50]},{""auxiliary"":[1,5],""main"":[9,18,25,49,50]},{""auxiliary"":[1,5],""main"":[9,16,21,27,49]},{""auxiliary"":[1,6],""main"":[1,24,29,39,43]}]",synthetic_forward_replay
2,2025-09-17,spectral_contrarian,2,0.4899685247110708,True,100.0,0.4008898838966657,-85.83829229014695,8.979591836734693,80.0,8.333333333333332,1.0259997748063758,82.14285714285714,2,1,11 13 28 35 40,2 3,"[{""auxiliary"":[3,8],""main"":[7,18,26,38,48]},{""auxiliary"":[7,12],""main"":[4,15,22,35,42]},{""auxiliary"":[3,11],""main"":[1,8,19,33,40]},{""auxiliary"":[3,7],""main"":[6,17,24,37,47]},{""auxiliary"":[7,11],""main"":[3,14,21,34,41]},{""auxiliary"":[3,11],""main"":[7,18,32,39,49]},{""auxiliary"":[2,7],""main"":[5,15,23,36,47]},{""auxiliary"":[7,11],""main"":[2,13,20,34,40]},{""auxiliary"":[3,11],""main"":[6,17,31,38,48]},{""auxiliary"":[2,7],""main"":[4,14,22,35,46]},{""auxiliary"":[6,11],""main"":[12,19,33,39,50]},{""auxiliary"":[2,11],""main"":[6,16,30,37,47]}]",synthetic_forward_replay
2,2025-09-17,parallax,5,0.15328828840885933,True,50.0,-0.10116618832177182,-86.17497252644917,9.795918367346939,98.0,8.333333333333332,1.0016076708521673,44.642857142857146,1,1,11 13 28 35 40,2 3,"[{""auxiliary"":[7,12],""main"":[40,45,47,48,50]},{""auxiliary"":[3,10],""main"":[33,37,39,44,46]},{""auxiliary"":[2,5],""main"":[31,32,36,38,42]},{""auxiliary"":[4,11],""main"":[16,23,27,34,43]},{""auxiliary"":[8,9],""main"":[12,19,21,35,41]},{""auxiliary"":[1,6],""main"":[7,13,14,43,49]},{""auxiliary"":[1,5],""main"":[6,20,25,26,29]},{""auxiliary"":[3,6],""main"":[3,4,17,24,30]},{""auxiliary"":[4,10],""main"":[8,15,18,22,49]},{""auxiliary"":[11,12],""main"":[2,5,9,10,41]},{""auxiliary"":[2,9],""main"":[1,14,28,42,47]},{""auxiliary"":[7,8],""main"":[34,35,39,42,50]}]",synthetic_forward_replay
2,2025-09-17,coordinated_aggregation,6,0.15328828840885933,True,50.0,-0.10116618832177182,-86.17497252644917,9.795918367346939,98.0,8.333333333333332,1.0016076708521673,44.642857142857146,1,1,11 13 28 35 40,2 3,"[{""auxiliary"":[7,12],""main"":[40,45,47,48,50]},{""auxiliary"":[3,10],""main"":[33,37,39,44,46]},{""auxiliary"":[2,5],""main"":[31,32,36,38,42]},{""auxiliary"":[4,11],""main"":[16,23,27,34,43]},{""auxiliary"":[8,9],""main"":[12,19,21,35,41]},{""auxiliary"":[1,6],""main"":[7,13,14,43,49]},{""auxiliary"":[1,5],""main"":[6,20,25,26,29]},{""auxiliary"":[3,6],""main"":[3,4,17,24,30]},{""auxiliary"":[4,10],""main"":[8,15,18,22,49]},{""auxiliary"":[11,12],""main"":[2,5,9,10,41]},{""auxiliary"":[2,9],""main"":[1,14,28,42,47]},{""auxiliary"":[7,8],""main"":[34,35,39,42,50]}]",synthetic_forward_replay
3,2025-09-24,uniform_random,6,0.0,False,0.0,0.0,-86.261524262043,9.551020408163264,72.0,13.333333333333334,0.9953370950820871,39.28571428571429,2,1,15 17 36 47 48,7 10,"[{""auxiliary"":[3,8],""main"":[5,16,28,40,44]},{""auxiliary"":[4,12],""main"":[3,5,23,34,36]},{""auxiliary"":[3,7],""main"":[11,22,32,36,43]},{""auxiliary"":[8,9],""main"":[1,2,34,42,48]},{""auxiliary"":[6,11],""main"":[14,15,21,22,30]},{""auxiliary"":[6,11],""main"":[4,6,8,42,50]},{""auxiliary"":[6,7],""main"":[8,24,28,30,35]},{""auxiliary"":[2,11],""main"":[7,15,24,45,47]},{""auxiliary"":[5,7],""main"":[9,12,15,30,31]},{""auxiliary"":[6,10],""main"":[3,11,41,43,47]},{""auxiliary"":[3,8],""main"":[7,25,28,30,43]},{""auxiliary"":[3,10],""main"":[2,5,8,11,33]}]",synthetic_forward_replay
3,2025-09-24,frequency,3,0.1470167599876948,True,66.66666666666666,0.04360339333651838,-86.1145075020553,9.142857142857142,64.0,10.000000000000002,1.005988293774402,67.85714285714288,1,1,15 17 36 47 48,7 10,"[{""auxiliary"":[1,5],""main"":[11,17,26,28,46]},{""auxiliary"":[2,6],""main"":[18,27,36,45,50]},{""auxiliary"":[3,9],""main"":[1,9,29,35,43]},{""auxiliary"":[2,6],""main"":[9,15,30,38,41]},{""auxiliary"":[6,11],""main"":[4,11,22,36,42]},{""auxiliary"":[7,12],""main"":[3,9,17,27,35]},{""auxiliary"":[3,7],""main"":[2,7,9,36,45]},{""auxiliary"":[5,10],""main"":[3,21,24,30,39]},{""auxiliary"":[8,10],""main"":[7,9,26,43,45]},{""auxiliary"":[3,10],""main"":[1,4,11,16,43]},{""auxiliary"":[4,5],""main"":[7,19,21,28,41]},{""auxiliary"":[5,9],""main"":[3,34,41,43,49]}]",synthetic_forward_replay
3,2025-09-24,unpopularity,1,0.5626993839643379,True,100.0,0.5438128674218112,-85.69882487807867,5.387755102040816,30.0,25.000000000000007,1.0361040317439276,100.0,2,2,15 17 36 47 48,7 10,"[{""auxiliary"":[1,2],""main"":[40,43,45,47,50]},{""auxiliary"":[5,6],""main"":[38,41,47,48,50]},{""auxiliary"":[5,8],""main"":[36,43,44,46,48]},{""auxiliary"":[5,8],""main"":[37,41,43,46,50]},{""auxiliary"":[3,6],""main"":[33,39,44,48,50]},{""auxiliary"":[1,3],""main"":[33,39,44,48,50]},{""auxiliary"":[2,9],""main"":[36,41,43,44,50]},{""auxiliary"":[4,10],""main"":[36,40,44,45,47]},{""auxiliary"":[2,4],""main"":[33,40,44,47,48]},{""auxiliary"":[2,10],""main"":[33,40,41,47,50]},{""auxiliary"":[4,9],""main"":[36,39,41,45,50]},{""auxiliary"":[7,10],""main"":[34,41,43,45,47]}]",synthetic_forward_replay
3,2025-09-24,gingerm,7,-0.5367258914921513,False,66.66666666666666,-0.05824732798535015,-86.79825015353515,6.040816326530613,38.0,0.0,0.9564519086987711,14.285714285714285,0,1,15 17 36 47 48,7 10,"[{""auxiliary"":[1,5],""main"":[9,21,25,27,49]},{""auxiliary"":[1,5],""main"":[9,22,25,49,50]},{""auxiliary"":[1,5],""main"":[7,9,24,27,49]},{""auxiliary"":[1,6],""main"":[1,5,29,43,49]},{""auxiliary"":[1,6],""main"":[1,3,20,29,43]},{""auxiliary"":[1,6],""main"":[1,24,29,31,32]},{""auxiliary"":[1,6],""main"":[1,5,7,24,29]},{""auxiliary"":[1,9],""main"":[5,7,9,49,50]},{""auxiliary"":[1,9],""main"":[1,3,9,24,29]},{""auxiliary"":[1,10],""main"":[1,18,19,24,27]},{""auxiliary"":[1,10],""main"":[1,5,18,19,29]},{""auxiliary"":[1,5],""main"":[9,21,25,49,50]}]",synthetic_forward_replay
3,2025-09-24,spectral_contrarian,2,0.43399157341377226,True,100.0,0.4119237804023679,-85.82753268862923,8.979591836734693,80.0,16.666666666666664,1.0267792958189785,85.71428571428572,2,1,15 17 36 47 48,7 10,"[{""auxiliary"":[3,8],""main"":[6,18,26,38,48]},{""auxiliary"":[7,12],""main"":[4,15,22,36,42]},{""auxiliary"":[4,11],""main"":[1,8,19,33,40]},{""auxiliary"":[3,8],""main"":[6,17,24,37,47]},{""auxiliary"":[7,11],""main"":[3,14,21,34,41]},{""auxiliary"":[3,11],""main"":[7,18,32,39,49]},{""auxiliary"":[2,7],""main"":[5,16,23,36,47]},{""auxiliary"":[7,11],""main"":[2,13,20,34,40]},{""auxiliary"":[3,11],""main"":[6,17,31,38,48]},{""auxiliary"":[2,7],""main"":[4,14,22,35,46]},{""auxiliary"":[6,11],""main"":[12,19,33,39,50]},{""auxiliary"":[3,11],""main"":[6,16,30,37,47]}]",synthetic_forward_replay
3,2025-09-24,parallax,4,0.04208192435979363,True,66.66666666666666,-0.05341681742791667,-86.2194423376832,9.795918367346939,96.0,10.0,0.9983858831097144,46.42857142857143,1,2,15 17 36 47 48,7 10,"[{""auxiliary"":[6,11],""main"":[38,44,46,48,50]},{""auxiliary"":[8,12],""main"":[32,40,41,43,47]},{""auxiliary"":[4,5],""main"":[33,34,36,37,45]},{""auxiliary"":[2,7],""main"":[1,9,35,39,49]},{""auxiliary"":[3,9],""main"":[10,18,22,23,29]},{""auxiliary"":[1,10],""main"":[2,8,17,21,42]},{""auxiliary"":[6,8],""main"":[19,20,24,27,30]},{""auxiliary"":[2,9],""main"":[6,7,16,25,26]},{""auxiliary"":[5,11],""main"":[3,14,15,31,33]},{""auxiliary"":[3,12],""main"":[11,13,35,43,44]},{""auxiliary"":[7,10],""main"":[4,5,20,39,46]},{""auxiliary"":[1,4],""main"":[25,45,47,49,50]}]",synthetic_forward_replay
3,2025-09-24,coordinated_aggregation,5,0.04208192435979363,True,66.66666666666666,-0.05341681742791667,-86.2194423376832,9.795918367346939,96.0,10.0,0.9983858831097144,46.42857142857143,1,2,15 17 36 47 48,7 10,"[{""auxiliary"":[6,11],""main"":[38,44,46,48,50]},{""auxiliary"":[8,12],""main"":[32,40,41,43,47]},{""auxiliary"":[4,5],""main"":[33,34,36,37,45]},{""auxiliary"":[2,7],""main"":[1,9,35,39,49]},{""auxiliary"":[3,9],""main"":[10,18,22,23,29]},{""auxiliary"":[1,10],""main"":[2,8,17,21,42]},{""auxiliary"":[6,8],""main"":[19,20,24,27,30]},{""auxiliary"":[2,9],""main"":[6,7,16,25,26]},{""auxiliary"":[5,11],""main"":[3,14,15,31,33]},{""auxiliary"":[3,12],""main"":[11,13,35,43,44]},{""auxiliary"":[7,10],""main"":[4,5,20,39,46]},{""auxiliary"":[1,4],""main"":[25,45,47,49,50]}]",synthetic_forward_replay
4,2025-10-01,uniform_random,3,0.0,False,0.0,0.0,-85.97157050339526,8.979591836734693,62.0,11.666666666666666,1.0163439183531167,75.00000000000001,1,1,4 11 19 36 47,6 9,"[{""auxiliary"":[4,9],""main"":[13,24,39,48,50]},{""auxiliary"":[5,9],""main"":[3,17,37,46,47]},{""auxiliary"":[1,8],""main"":[8,27,40,41,47]},{""auxiliary"":[7,11],""main"":[2,3,5,39,48]},{""auxiliary"":[7,8],""main"":[3,5,8,16,40]},{""auxiliary"":[1,11],""main"":[6,12,13,48,49]},{""auxiliary"":[1,9],""main"":[3,13,18,29,36]},{""auxiliary"":[1,7],""main"":[4,26,27,29,40]},{""auxiliary"":[1,4],""main"":[12,15,27,32,36]},{""auxiliary"":[4,9],""main"":[2,4,7,35,50]},{""auxiliary"":[1,8],""main"":[3,17,23,35,37]},{""auxiliary"":[6,10],""main"":[18,27,32,34,47]}]",synthetic_forward_replay
4,2025-10-01,frequency,4,-0.11806989578020399,False,50.0,0.003185071057337785,-86.08964039917547,9.224489795918366,68.0,15.000000000000002,1.0077898873729667,67.85714285714286,2,1,4 11 19 36 47,6 9,"[{""auxiliary"":[9,10],""main"":[16,25,30,42,49]},{""auxiliary"":[10,12],""main"":[14,15,20,41,48]},{""auxiliary"":[9,12],""main"":[3,31,34,37,42]},{""auxiliary"":[5,12],""main"":[5,18,45,48,50]},{""auxiliary"":[1,3],""main"":[15,33,36,38,50]},{""auxiliary"":[2,8],""main"":[3,4,14,16,47]},{""auxiliary"":[8,12],""main"":[4,13,24,28,29]},{""auxiliary"":[2,6],""main"":[1,4,19,24,29]},{""auxiliary"":[1,2],""main"":[21,25,26,37,47]},{""auxiliary"":[8,10],""main"":[16,26,28,33,46]},{""auxiliary"":[1,2],""main"":[26,36,46,47,50]},{""auxiliary"":[2,4],""main"":[15,20,39,40,45]}]",synthetic_forward_replay
4,2025-10-01,unpopularity,1,0.27280088316490314,True,100.0,0.4760598713575842,-85.69876962023035,5.061224489795919,30.0,6.666666666666667,1.0361080351128082,82.14285714285714,2,1,4 11 19 36 47,6 9,"[{""auxiliary"":[5,8],""main"":[38,45,46,48,50]},{""auxiliary"":[6,7],""main"":[33,46,47,48,50]},{""auxiliary"":[8,10],""main"":[36,44,45,47,50]},{""auxiliary"":[2,7],""main"":[34,43,46,48,50]},{""auxiliary"":[7,9],""main"":[37,39,45,48,50]},{""auxiliary"":[7,10],""main"":[34,44,45,46,50]},{""auxiliary"":[5,7],""main"":[37,41,44,46,50]},{""auxiliary"":[4,5],""main"":[37,41,43,46,50]},{""auxiliary"":[5,12],""main"":[37,40,43,46,50]},{""auxiliary"":[1,7],""main"":[41,45,47,48,50]},{""auxiliary"":[2,8],""main"":[33,39,43,48,50]},{""auxiliary"":[9,12],""main"":[37,39,44,45,48]}]",synthetic_forward_replay
4,2025-10-01,gingerm,5,-0.6770228154459157,False,50.0,-0.21294119985049154,-86.64859331884117,6.36734693877551,38.0,0.0,0.9672943778303302,35.71428571428571,0,1,4 11 19 36 47,6 9,"[{""auxiliary"":[1,5],""main"":[9,18,21,27,49]},{""auxiliary"":[1,5],""main"":[9,21,24,25,49]},{""auxiliary"":[1,5],""main"":[9,25,27,37,49]},{""auxiliary"":[1,5],""main"":[5,9,25,49,50]},{""auxiliary"":[1,5],""main"":[7,9,24,27,49]},{""auxiliary"":[1,5],""main"":[9,22,25,43,49]},{""auxiliary"":[1,6],""main"":[1,5,20,29,43]},{""auxiliary"":[1,6],""main"":[1,5,7,24,29]},{""auxiliary"":[1,6],""main"":[1,9,29,43,49]},{""auxiliary"":[1,6],""main"":[1,24,27,29,31]},{""auxiliary"":[1,9],""main"":[1,3,9,24,29]},{""auxiliary"":[1,10],""main"":[1,5,18,29,48]}]",synthetic_forward_replay
4,2025-10-01,spectral_contrarian,2,0.1358239901753877,True,100.0,0.34289883284562284,-85.83574651321987,8.89795918367347,80.0,10.0,1.0261842134777137,78.57142857142858,1,1,4 11 19 36 47,6 9,"[{""auxiliary"":[3,8],""main"":[6,18,26,38,48]},{""auxiliary"":[7,12],""main"":[4,15,22,35,42]},{""auxiliary"":[3,11],""main"":[1,8,19,33,39]},{""auxiliary"":[3,8],""main"":[6,17,24,37,47]},{""auxiliary"":[7,11],""main"":[3,14,21,34,41]},{""auxiliary"":[3,11],""main"":[7,18,32,38,49]},{""auxiliary"":[2,7],""main"":[5,15,23,36,46]},{""auxiliary"":[7,11],""main"":[2,13,20,34,40]},{""auxiliary"":[3,11],""main"":[6,17,31,38,48]},{""auxiliary"":[2,7],""main"":[3,14,22,35,46]},{""auxiliary"":[6,11],""main"":[12,19,33,39,50]},{""auxiliary"":[2,11],""main"":[5,16,30,37,47]}]",synthetic_forward_replay
4,2025-10-01,parallax,6,-0.7721956427929944,False,50.0,-0.2331115237691861,-86.74376614618825,9.795918367346939,96.0,10.0,0.9603992136717123,30.357142857142854,2,1,4 11 19 36 47,6 9,"[{""auxiliary"":[9,10],""main"":[40,45,47,48,50]},{""auxiliary"":[2,12],""main"":[36,41,43,44,46]},{""auxiliary"":[1,5],""main"":[32,33,34,35,49]},{""auxiliary"":[4,8],""main"":[16,27,30,37,39]},{""auxiliary"":[3,11],""main"":[15,24,38,42,45]},{""auxiliary"":[6,7],""main"":[4,6,7,11,23]},{""auxiliary"":[2,4],""main"":[13,18,22,25,31]},{""auxiliary"":[1,6],""main"":[17,21,28,29,39]},{""auxiliary"":[3,7],""main"":[5,8,10,20,30]},{""auxiliary"":[9,11],""main"":[1,9,14,19,31]},{""auxiliary"":[5,8],""main"":[12,24,26,34,39]},{""auxiliary"":[10,12],""main"":[22,36,37,38,48]}]",synthetic_forward_replay
4,2025-10-01,coordinated_aggregation,7,-0.7721956427929944,False,50.0,-0.2331115237691861,-86.74376614618825,9.795918367346939,96.0,10.0,0.9603992136717123,30.357142857142854,2,1,4 11 19 36 47,6 9,"[{""auxiliary"":[9,10],""main"":[40,45,47,48,50]},{""auxiliary"":[2,12],""main"":[36,41,43,44,46]},{""auxiliary"":[1,5],""main"":[32,33,34,35,49]},{""auxiliary"":[4,8],""main"":[16,27,30,37,39]},{""auxiliary"":[3,11],""main"":[15,24,38,42,45]},{""auxiliary"":[6,7],""main"":[4,6,7,11,23]},{""auxiliary"":[2,4],""main"":[13,18,22,25,31]},{""auxiliary"":[1,6],""main"":[17,21,28,29,39]},{""auxiliary"":[3,7],""main"":[5,8,10,20,30]},{""auxiliary"":[9,11],""main"":[1,9,14,19,31]},{""auxiliary"":[5,8],""main"":[12,24,26,34,39]},{""auxiliary"":[10,12],""main"":[22,36,37,38,48]}]",synthetic_forward_replay
